rowKey,key,axis,displayId,extraId,batchIndex,geosetId,region,textureType,resolvedTexture,effectiveTexture,supplier,customContent,demandedTexture,demandedSupplier,missingDemandedTexture,predicted7C2Texture,protocolRow,modelPath,modelSupplier,race,sex,skin,face,hairStyle,hairColor,facialHair,equipment,geosetsChosen,bakeTexture,bakeSupplier,helmDisplayId,helmSuffix,helmModel,helmSupplier,shoulderDisplayId,shoulderModels,shoulderSuppliers,attachmentStatus,capeTexture,charSectionsDupKey,charSectionsWinnerRow,outcome,subjectPx,meanLuma,elapsedMs,note
player:human-male:hair-color:7,player:human-male:hair-color:7,players,0,0,-1,-1,hair-color,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,7,0,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3269@row229/flags0x0|hair-substitute=id4848@row239/flags0x0|facial=id138@row139/flags0x0,Ready,19869,140.322,152.7931,hair style 0/7 -> geoset variant 1 (DBC match)
player:human-male:hair-color:8,player:human-male:hair-color:8,players,0,0,-1,-1,hair-color,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,8,0,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3270@row230/flags0x0|hair-substitute=id4849@row240/flags0x0|facial=id139@row140/flags0x0,Ready,19869,140.1652,151.5549,hair style 0/8 -> geoset variant 1 (DBC match)
player:human-male:hair-color:9,player:human-male:hair-color:9,players,0,0,-1,-1,hair-color,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,9,0,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3271@row231/flags0x0|hair-substitute=id4850@row241/flags0x0|facial=id140@row141/flags0x0,Ready,19869,140.4075,154.0242,hair style 0/9 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:1,player:human-male:facial-hair:1,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,1,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id141@row142/flags0x0,Ready,19869,140.1566,183.4632,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:2,player:human-male:facial-hair:2,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,2,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id151@row152/flags0x0,Ready,19869,140.1376,153.7979,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:3,player:human-male:facial-hair:3,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,3,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id161@row162/flags0x0,Ready,19869,140.3906,152.8294,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:4,player:human-male:facial-hair:4,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,4,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id171@row172/flags0x0,Ready,19869,139.9249,152.0679,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:5,player:human-male:facial-hair:5,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,5,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id181@row182/flags0x0,Ready,19869,140.0967,151.4334,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:6,player:human-male:facial-hair:6,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,6,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id191@row192/flags0x0,Ready,19869,139.9704,152.0755,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:7,player:human-male:facial-hair:7,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,7,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id201@row202/flags0x0,Ready,19869,140.1533,152.5041,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-male:facial-hair:8,player:human-male:facial-hair:8,players,0,0,-1,-1,facial-hair,NONE,Character\Human\Male\HumanMaleSkin00_00.blp,Character\Human\Male\HumanMaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Male\HumanMale.m2,patch.MPQ,1,0,0,0,0,0,8,,0:0;0:1;1:1;2:1;3:1;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id1@row0/flags0x0|face=id11@row12/flags0x0|hair=id3262@row222/flags0x0|hair-substitute=id4841@row232/flags0x0|facial=id211@row212/flags0x0,Ready,19869,140.47,158.713,hair style 0/0 -> geoset variant 1 (DBC match)
player:human-female:base,player:human-female:base,players,0,0,-1,-1,base,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id351@row364/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0483,170.8367,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:1,player:human-female:skin:1,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_01.blp,Character\Human\Female\HumanFemaleSkin00_01.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,1,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id342@row353/flags0x0|face=id352@row365/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,149.1563,152.3301,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:2,player:human-female:skin:2,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_02.blp,Character\Human\Female\HumanFemaleSkin00_02.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,2,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id343@row354/flags0x0|face=id353@row366/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,144.3916,151.7499,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:3,player:human-female:skin:3,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_03.blp,Character\Human\Female\HumanFemaleSkin00_03.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,3,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id344@row355/flags0x0|face=id354@row367/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,134.9035,151.0542,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:4,player:human-female:skin:4,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_04.blp,Character\Human\Female\HumanFemaleSkin00_04.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,4,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id345@row356/flags0x0|face=id355@row368/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,125.0328,152.2215,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:5,player:human-female:skin:5,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_05.blp,Character\Human\Female\HumanFemaleSkin00_05.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,5,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id346@row357/flags0x0|face=id356@row369/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,113.38,156.2127,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:6,player:human-female:skin:6,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_06.blp,Character\Human\Female\HumanFemaleSkin00_06.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,6,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id347@row358/flags0x0|face=id357@row370/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,105.0536,150.7524,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:7,player:human-female:skin:7,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_07.blp,Character\Human\Female\HumanFemaleSkin00_07.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,7,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id348@row359/flags0x0|face=id358@row371/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,93.9478,151.632,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:8,player:human-female:skin:8,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_08.blp,Character\Human\Female\HumanFemaleSkin00_08.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,8,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id349@row360/flags0x0|face=id359@row372/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,74.0702,152.324,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:skin:9,player:human-female:skin:9,players,0,0,-1,-1,skin,NONE,Character\Human\Female\HumanFemaleSkin00_09.blp,Character\Human\Female\HumanFemaleSkin00_09.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,9,0,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,0,skin=id350@row361/flags0x0|face=id360@row373/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,67.6987,153.3445,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:1,player:human-female:face:1,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,1,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id361@row374/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.1079,151.675,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:2,player:human-female:face:2,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,2,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id371@row384/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0522,157.5954,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:3,player:human-female:face:3,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,3,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id381@row394/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0977,151.985,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:4,player:human-female:face:4,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,4,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id391@row404/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0358,154.1391,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:5,player:human-female:face:5,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,5,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id401@row414/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0146,3131.2923,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:6,player:human-female:face:6,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,6,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id411@row424/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0854,151.6638,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:7,player:human-female:face:7,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,7,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id421@row434/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0176,152.2533,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:8,player:human-female:face:8,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,8,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id431@row444/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,156.9671,152.2932,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:9,player:human-female:face:9,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,9,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id441@row454/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0223,148.5146,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:10,player:human-female:face:10,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,10,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id451@row464/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0273,159.2498,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:11,player:human-female:face:11,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,11,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id461@row474/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,157.0766,151.3353,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:12,player:human-female:face:12,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,12,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id471@row484/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,156.9322,152.2674,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:13,player:human-female:face:13,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,13,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id481@row494/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,156.9232,151.93,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:face:14,player:human-female:face:14,players,0,0,-1,-1,face,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,14,0,0,0,,0:2;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id491@row504/flags0x0|hair=id501@row514/flags0x0|facial=NONE,Ready,11873,156.9166,152.1354,hair style 0/0 -> geoset variant 2 (DBC match)
player:human-female:hair-style:1,player:human-female:hair-style:1,players,0,0,-1,-1,hair-style,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,0,1,0,0,,0:3;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id351@row364/flags0x0|hair=id511@row524/flags0x0|facial=NONE,Ready,11913,155.8103,151.1578,hair style 1/0 -> geoset variant 3 (DBC match)
player:human-female:hair-style:2,player:human-female:hair-style:2,players,0,0,-1,-1,hair-style,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,0,2,0,0,,0:4;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id351@row364/flags0x0|hair=id521@row534/flags0x0|facial=NONE,Ready,11805,158.3023,151.6216,hair style 2/0 -> geoset variant 4 (DBC match)
player:human-female:hair-style:3,player:human-female:hair-style:3,players,0,0,-1,-1,hair-style,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,0,3,0,0,,0:5;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id351@row364/flags0x0|hair=id531@row544/flags0x0|facial=NONE,Ready,11946,155.7848,159.0461,hair style 3/0 -> geoset variant 5 (DBC match)
player:human-female:hair-style:4,player:human-female:hair-style:4,players,0,0,-1,-1,hair-style,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,0,4,0,0,,0:6;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id351@row364/flags0x0|hair=id541@row554/flags0x0|facial=NONE,Ready,11846,156.9715,169.8155,hair style 4/0 -> geoset variant 6 (DBC match)
player:human-female:hair-style:5,player:human-female:hair-style:5,players,0,0,-1,-1,hair-style,NONE,Character\Human\Female\HumanFemaleSkin00_00.blp,Character\Human\Female\HumanFemaleSkin00_00.blp,texture.MPQ,false,NONE,NONE,false,NONE,,Character\Human\Female\HumanFemale.m2,patch.MPQ,1,1,0,0,5,0,0,,0:7;0:0;4:1;5:1;7:2;13:1;15:1,NONE,NONE,0,NONE,NONE,NONE,0,NONE,NONE,none-authored,NONE,1,skin=id341@row352/flags0x0|face=id351@row364/flags0x0|hair=id551@row564/flags0x0|facial=NONE,Ready,11871,159.411,153.9753,hair style 5/0 -> geoset variant 7 (DBC match)
